Student_ID,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25
0,0.9277946352958679,0.9973898530006409,0.9899404644966125,0.9828851222991943,0.995693564414978,0.790235161781311,0.918884813785553,0.9855465888977051,0.7293550372123718,0.9897866249084473,0.9731000661849976,0.9654843807220459,0.9820444583892822,0.8617428541183472,0.9343651533126831,0.847176194190979,0.7200459837913513,0.9615636467933655,0.7568650841712952,0.6933109760284424,0.6713888049125671,0.9763405919075012,0.9633635878562927,0.9240376949310303,0.9834189414978027,0.9885777235031128
1,0.9700697064399719,0.998742401599884,0.9955667853355408,0.9882081151008606,0.9975321292877197,0.9552768468856812,0.9646449089050293,0.9928829669952393,0.822701632976532,0.9962149262428284,0.983359694480896,0.9913583993911743,0.9901095628738403,0.9708368182182312,0.9851852655410767,0.9565273523330688,0.9279510378837585,0.9926275610923767,0.8754497170448303,0.47467947006225586,0.8216158747673035,0.9860965609550476,0.991578221321106,0.985306978225708,0.9960248470306396,0.9955164790153503
2,0.715678334236145,0.9783691167831421,0.9097110033035278,0.9316329956054688,0.9497140049934387,0.478992223739624,0.7113006711006165,0.9585246443748474,0.63701331615448,0.9235856533050537,0.8886011242866516,0.8128230571746826,0.89494389295578,0.675324022769928,0.7286990284919739,0.7303659319877625,0.5989629030227661,0.8509906530380249,0.7013919949531555,0.11605420708656311,0.445632666349411,0.8542495965957642,0.8721984028816223,0.8445256352424622,0.8611249923706055,0.8441396951675415
3,0.9884795546531677,0.9994778037071228,0.9981032609939575,0.9951398372650146,0.998741090297699,0.9824066162109375,0.9877689480781555,0.9976215958595276,0.936081051826477,0.9979242086410522,0.9950206279754639,0.9964632391929626,0.9971778392791748,0.9903123378753662,0.9930124878883362,0.9881221652030945,0.9709158539772034,0.9980789422988892,0.9652090668678284,0.960586428642273,0.9650704860687256,0.9914081692695618,0.9969059824943542,0.9951400756835938,0.9976346492767334,0.9975816011428833
4,0.5751566290855408,0.9760947227478027,0.903955340385437,0.8533600568771362,0.9783802628517151,0.5939768552780151,0.7316198348999023,0.8763576745986938,0.4816146492958069,0.9634580612182617,0.7241319417953491,0.8403488993644714,0.879463791847229,0.48488694429397583,0.7658571600914001,0.61832594871521,0.5871321558952332,0.7939216494560242,0.4570533037185669,0.4227750599384308,0.4439765214920044,0.9026805758476257,0.8751213550567627,0.7140709757804871,0.9373703598976135,0.9344601035118103
5,0.6224716901779175,0.9682817459106445,0.8855344653129578,0.8786731362342834,0.9648858904838562,0.42716625332832336,0.5304791331291199,0.7958529591560364,0.5255497097969055,0.8401244282722473,0.8232312798500061,0.7449197769165039,0.8534896373748779,0.4404212236404419,0.6186939477920532,0.5805503726005554,0.5420395135879517,0.5417446494102478,0.5250447988510132,0.38696524500846863,0.3603413999080658,0.8010063767433167,0.6707274913787842,0.5871569514274597,0.7368513941764832,0.8199735879898071
6,0.9866782426834106,0.9994921684265137,0.9977922439575195,0.9914441704750061,0.9994847774505615,0.9627962708473206,0.9867809414863586,0.9932562112808228,0.8681162595748901,0.9992477893829346,0.9919120073318481,0.9969508647918701,0.9962643980979919,0.9876511096954346,0.9923713207244873,0.9683703780174255,0.9392502903938293,0.9963914752006531,0.8996672630310059,0.8732126355171204,0.8761683106422424,0.9958069324493408,0.9973756074905396,0.9920667409896851,0.9990683197975159,0.9984011054039001
7,0.8821744918823242,0.9946053624153137,0.9730740785598755,0.9713470935821533,0.9913261532783508,0.4664798974990845,0.8184080719947815,0.9732123613357544,0.6431095600128174,0.9797817468643188,0.9524952173233032,0.9338061213493347,0.9594087600708008,0.6779377460479736,0.8708428740501404,0.7510761022567749,0.5994142293930054,0.9238902926445007,0.6520065665245056,0.3122006356716156,0.4282945692539215,0.9588655829429626,0.950509250164032,0.8894469141960144,0.9637868404388428,0.9706610441207886
8,0.9587563276290894,0.9985535740852356,0.9933310151100159,0.9798478484153748,0.9981081485748291,0.9472780227661133,0.9565038681030273,0.9831305742263794,0.7003366947174072,0.9977390766143799,0.9730436205863953,0.9936398863792419,0.9908587336540222,0.9561752676963806,0.9840789437294006,0.9316930174827576,0.8958753943443298,0.991778552532196,0.7789766788482666,0.7501245141029358,0.8485596776008606,0.9896928668022156,0.9851948618888855,0.9817193150520325,0.9980223178863525,0.9954979419708252
9,0.8777076005935669,0.9912914037704468,0.9590510129928589,0.9581194519996643,0.9862317442893982,0.7321006059646606,0.7252741456031799,0.9520310163497925,0.6385960578918457,0.9668000340461731,0.9300251007080078,0.9528505206108093,0.93888920545578,0.6620515584945679,0.8697773218154907,0.7942951321601868,0.6424463987350464,0.8457390069961548,0.6520421504974365,0.2504631280899048,0.43725892901420593,0.9184397459030151,0.9005447626113892,0.9298930764198303,0.9372920393943787,0.9449340105056763
